,PROV_,DEPTO_,FRACC_,COD_2010,IN1,NAM
30173,22,063,09,220630932,22063,General Güemes
30174,22,063,02,220630202,22063,General Güemes
30175,22,063,09,220630931,22063,General Güemes
30176,22,063,09,220630923,22063,General Güemes
30177,22,063,09,220630930,22063,General Güemes
30178,22,063,02,220630205,22063,General Güemes
30179,22,084,02,220840206,22084,Libertador General San Martín
30180,22,084,02,220840205,22084,Libertador General San Martín
30181,22,084,02,220840209,22084,Libertador General San Martín
30182,22,007,05,220070501,22007,Almirante Brown
30183,22,084,01,220840101,22084,Libertador General San Martín
30184,22,084,01,220840102,22084,Libertador General San Martín
30185,22,084,01,220840103,22084,Libertador General San Martín
30186,22,084,01,220840104,22084,Libertador General San Martín
30187,22,084,02,220840208,22084,Libertador General San Martín
30188,22,084,01,220840105,22084,Libertador General San Martín
30189,22,007,08,220070801,22007,Almirante Brown
30190,22,084,02,220840207,22084,Libertador General San Martín
30191,22,007,08,220070805,22007,Almirante Brown
30192,22,091,02,220910201,22091,Maipú
30193,22,091,02,220910202,22091,Maipú
30194,22,091,02,220910203,22091,Maipú
30195,22,091,03,220910301,22091,Maipú
30196,22,091,03,220910302,22091,Maipú
30197,22,084,03,220840302,22084,Libertador General San Martín
30198,22,084,04,220840402,22084,Libertador General San Martín
30199,22,084,05,220840501,22084,Libertador General San Martín
30200,22,084,05,220840502,22084,Libertador General San Martín
30201,22,084,05,220840504,22084,Libertador General San Martín
30202,22,084,05,220840503,22084,Libertador General San Martín
30203,22,084,04,220840401,22084,Libertador General San Martín
30204,22,091,03,220910303,22091,Maipú
30205,22,084,06,220840606,22084,Libertador General San Martín
30206,22,091,02,220910204,22091,Maipú
30207,22,091,03,220910304,22091,Maipú
30208,22,084,04,220840403,22084,Libertador General San Martín
30209,22,007,06,220070601,22007,Almirante Brown
30210,22,007,05,220070504,22007,Almirante Brown
30211,22,007,05,220070502,22007,Almirante Brown
30212,22,091,06,220910601,22091,Maipú
30213,22,091,05,220910503,22091,Maipú
30214,22,007,08,220070802,22007,Almirante Brown
30215,22,091,04,220910401,22091,Maipú
30216,22,091,04,220910402,22091,Maipú
30217,22,091,04,220910403,22091,Maipú
30218,22,133,02,221330201,22133,Quitilipi
30219,22,133,02,221330202,22133,Quitilipi
30220,22,091,05,220910507,22091,Maipú
30221,22,091,05,220910513,22091,Maipú
30222,22,091,05,220910511,22091,Maipú
30223,22,091,05,220910508,22091,Maipú
30224,22,168,02,221680201,22168,25 de Mayo
30225,22,091,06,220910602,22091,Maipú
30226,22,168,02,221680202,22168,25 de Mayo
30227,22,007,05,220070505,22007,Almirante Brown
30228,22,084,06,220840602,22084,Libertador General San Martín
30229,22,091,05,220910501,22091,Maipú
30230,22,091,01,220910105,22091,Maipú
30231,22,084,06,220840603,22084,Libertador General San Martín
30232,22,091,01,220910104,22091,Maipú
30233,22,091,01,220910101,22091,Maipú
30234,22,091,05,220910512,22091,Maipú
30235,22,091,01,220910102,22091,Maipú
30236,22,007,08,220070806,22007,Almirante Brown
30237,22,091,05,220910510,22091,Maipú
30238,22,091,01,220910103,22091,Maipú
30239,22,084,04,220840404,22084,Libertador General San Martín
30240,22,091,05,220910509,22091,Maipú
30241,22,091,05,220910502,22091,Maipú
30242,22,084,08,220840802,22084,Libertador General San Martín
30243,22,168,02,221680203,22168,25 de Mayo
30244,22,133,02,221330208,22133,Quitilipi
30245,22,007,05,220070506,22007,Almirante Brown
30246,22,007,05,220070508,22007,Almirante Brown
30247,22,084,08,220840801,22084,Libertador General San Martín
30248,22,007,05,220070503,22007,Almirante Brown
30249,22,007,05,220070507,22007,Almirante Brown
30250,22,007,05,220070509,22007,Almirante Brown
30251,22,007,08,220070804,22007,Almirante Brown
30252,22,091,05,220910504,22091,Maipú
30253,22,133,02,221330206,22133,Quitilipi
30254,22,091,05,220910505,22091,Maipú
30255,22,091,04,220910404,22091,Maipú
30256,22,133,02,221330203,22133,Quitilipi
30257,22,084,06,220840607,22084,Libertador General San Martín
30258,22,133,02,221330204,22133,Quitilipi
30259,22,007,06,220070603,22007,Almirante Brown
30260,22,007,06,220070602,22007,Almirante Brown
30261,22,070,03,220700305,22070,Independencia
30262,22,133,02,221330205,22133,Quitilipi
30263,22,084,08,220840803,22084,Libertador General San Martín
30264,22,084,09,220840902,22084,Libertador General San Martín
30265,22,091,05,220910506,22091,Maipú
30266,22,091,07,220910701,22091,Maipú
30267,22,091,07,220910702,22091,Maipú
30268,22,070,03,220700306,22070,Independencia
30269,22,007,06,220070604,22007,Almirante Brown
30270,22,133,02,221330207,22133,Quitilipi
30271,22,007,07,220070701,22007,Almirante Brown
30272,22,007,07,220070702,22007,Almirante Brown
30273,22,007,07,220070708,22007,Almirante Brown
30274,22,007,07,220070705,22007,Almirante Brown
30275,22,007,07,220070706,22007,Almirante Brown
30276,22,007,07,220070704,22007,Almirante Brown
30277,22,007,07,220070703,22007,Almirante Brown
30278,22,084,08,220840804,22084,Libertador General San Martín
30279,22,007,07,220070707,22007,Almirante Brown
30280,22,084,07,220840701,22084,Libertador General San Martín
30281,22,084,08,220840805,22084,Libertador General San Martín
30282,22,070,04,220700405,22070,Independencia
30283,22,091,07,220910703,22091,Maipú
30284,22,133,03,221330301,22133,Quitilipi
30285,22,133,03,221330302,22133,Quitilipi
30286,22,168,02,221680205,22168,25 de Mayo
30287,22,084,06,220840601,22084,Libertador General San Martín
30288,22,084,06,220840604,22084,Libertador General San Martín
30289,22,133,03,221330303,22133,Quitilipi
30290,22,021,01,220210101,22021,Comandante Fernández
30291,22,084,07,220840704,22084,Libertador General San Martín
30292,22,070,03,220700304,22070,Independencia
30293,22,084,07,220840702,22084,Libertador General San Martín
30294,22,021,02,220210201,22021,Comandante Fernández
30295,22,168,02,221680204,22168,25 de Mayo
30296,22,133,03,221330308,22133,Quitilipi
30297,22,133,03,221330309,22133,Quitilipi
30298,22,091,07,220910704,22091,Maipú
30299,22,154,01,221540102,22154,Sargento Cabral
30300,22,154,01,221540104,22154,Sargento Cabral
30301,22,007,08,220070803,22007,Almirante Brown
30302,22,084,07,220840705,22084,Libertador General San Martín
30303,22,084,07,220840706,22084,Libertador General San Martín
30304,22,084,09,220840901,22084,Libertador General San Martín
30305,22,070,04,220700404,22070,Independencia
30306,22,084,11,220841101,22084,Libertador General San Martín
30307,22,007,08,220070807,22007,Almirante Brown
30308,22,007,09,220070901,22007,Almirante Brown
30309,22,084,12,220841201,22084,Libertador General San Martín
30310,22,007,09,220070902,22007,Almirante Brown
30311,22,084,12,220841202,22084,Libertador General San Martín
30312,22,084,12,220841204,22084,Libertador General San Martín
30313,22,007,09,220070904,22007,Almirante Brown
30314,22,007,09,220070905,22007,Almirante Brown
30315,22,084,11,220841105,22084,Libertador General San Martín
30316,22,084,11,220841104,22084,Libertador General San Martín
30317,22,084,11,220841102,22084,Libertador General San Martín
30318,22,084,12,220841205,22084,Libertador General San Martín
30319,22,084,12,220841203,22084,Libertador General San Martín
30320,22,007,09,220070903,22007,Almirante Brown
30321,22,084,11,220841103,22084,Libertador General San Martín
30322,22,084,10,220841001,22084,Libertador General San Martín
30323,22,084,11,220841107,22084,Libertador General San Martín
30324,22,084,12,220841206,22084,Libertador General San Martín
30325,22,084,12,220841213,22084,Libertador General San Martín
30326,22,084,11,220841106,22084,Libertador General San Martín
30327,22,084,11,220841109,22084,Libertador General San Martín
30328,22,084,11,220841108,22084,Libertador General San Martín
30329,22,084,11,220841112,22084,Libertador General San Martín
30330,22,084,12,220841207,22084,Libertador General San Martín
30331,22,084,12,220841209,22084,Libertador General San Martín
30332,22,084,12,220841212,22084,Libertador General San Martín
30333,22,133,03,221330304,22133,Quitilipi
30334,22,084,12,220841208,22084,Libertador General San Martín
30335,22,084,11,220841110,22084,Libertador General San Martín
30336,22,084,11,220841111,22084,Libertador General San Martín
30337,22,084,12,220841211,22084,Libertador General San Martín
30338,22,084,12,220841214,22084,Libertador General San Martín
30339,22,084,07,220840707,22084,Libertador General San Martín
30340,22,084,12,220841210,22084,Libertador General San Martín
30341,22,084,12,220841216,22084,Libertador General San Martín
30342,22,084,12,220841217,22084,Libertador General San Martín
30343,22,021,03,220210301,22021,Comandante Fernández
30344,22,084,12,220841215,22084,Libertador General San Martín
30345,22,133,03,221330306,22133,Quitilipi
30346,22,084,09,220840903,22084,Libertador General San Martín
30347,22,168,02,221680206,22168,25 de Mayo
30348,22,105,02,221050201,22105,9 de Julio
30349,22,105,02,221050205,22105,9 de Julio
30350,22,084,06,220840605,22084,Libertador General San Martín
30351,22,021,03,220210302,22021,Comandante Fernández
30352,22,070,03,220700303,22070,Independencia
30353,22,084,07,220840703,22084,Libertador General San Martín
30354,22,021,02,220210202,22021,Comandante Fernández
30355,22,133,03,221330307,22133,Quitilipi
30356,22,105,02,221050204,22105,9 de Julio
30357,22,133,03,221330305,22133,Quitilipi
30358,22,049,02,220490201,22049,General Belgrano
30359,22,049,02,220490202,22049,General Belgrano
30360,22,133,04,221330401,22133,Quitilipi
30361,22,154,01,221540106,22154,Sargento Cabral
30362,22,154,01,221540101,22154,Sargento Cabral
30363,22,154,01,221540105,22154,Sargento Cabral
30364,22,070,02,220700204,22070,Independencia
30365,22,021,01,220210102,22021,Comandante Fernández
30366,22,154,01,221540103,22154,Sargento Cabral
30367,22,070,04,220700403,22070,Independencia
30368,22,021,05,220210501,22021,Comandante Fernández
30369,22,070,03,220700302,22070,Independencia
30370,22,084,10,220841006,22084,Libertador General San Martín
30371,22,084,10,220841003,22084,Libertador General San Martín
30372,22,070,03,220700310,22070,Independencia
30373,22,014,01,220140103,22014,Bermejo
30374,22,070,03,220700301,22070,Independencia
30375,22,133,04,221330402,22133,Quitilipi
30376,22,070,03,220700307,22070,Independencia
30377,22,070,03,220700309,22070,Independencia
30378,22,070,03,220700311,22070,Independencia
30379,22,070,02,220700203,22070,Independencia
30380,22,154,02,221540204,22154,Sargento Cabral
30381,22,070,03,220700308,22070,Independencia
30382,22,021,05,220210503,22021,Comandante Fernández
30383,22,154,02,221540205,22154,Sargento Cabral
30384,22,021,03,220210303,22021,Comandante Fernández
30385,22,084,09,220840904,22084,Libertador General San Martín
30386,22,168,03,221680301,22168,25 de Mayo
30387,22,070,04,220700402,22070,Independencia
30388,22,014,01,220140101,22014,Bermejo
30389,22,133,04,221330404,22133,Quitilipi
30390,22,021,05,220210502,22021,Comandante Fernández
30391,22,168,02,221680207,22168,25 de Mayo
30392,22,070,05,220700504,22070,Independencia
30393,22,070,04,220700406,22070,Independencia
30394,22,070,04,220700401,22070,Independencia
30395,22,028,02,220280201,22028,Chacabuco
30396,22,021,04,220210403,22021,Comandante Fernández
30397,22,154,02,221540201,22154,Sargento Cabral
30398,22,154,02,221540206,22154,Sargento Cabral
30399,22,154,02,221540202,22154,Sargento Cabral
30400,22,049,02,220490203,22049,General Belgrano
30401,22,021,06,220210601,22021,Comandante Fernández
30402,22,021,04,220210401,22021,Comandante Fernández
30403,22,168,03,221680305,22168,25 de Mayo
30404,22,070,02,220700205,22070,Independencia
30405,22,070,05,220700501,22070,Independencia
30406,22,119,02,221190204,22119,Presidencia de la Plaza
30407,22,133,04,221330403,22133,Quitilipi
30408,22,021,09,220210901,22021,Comandante Fernández
30409,22,168,03,221680302,22168,25 de Mayo
30410,22,014,02,220140201,22014,Bermejo
30411,22,105,02,221050202,22105,9 de Julio
30412,22,070,02,220700202,22070,Independencia
30413,22,021,05,220210507,22021,Comandante Fernández
30414,22,133,04,221330405,22133,Quitilipi
30415,22,014,01,220140102,22014,Bermejo
30416,22,154,02,221540203,22154,Sargento Cabral
30417,22,168,03,221680304,22168,25 de Mayo
30418,22,021,05,220210506,22021,Comandante Fernández
30419,22,084,10,220841005,22084,Libertador General San Martín
30420,22,021,05,220210508,22021,Comandante Fernández
30421,22,021,07,220210701,22021,Comandante Fernández
30422,22,070,02,220700201,22070,Independencia
30423,22,021,07,220210719,22021,Comandante Fernández
30424,22,021,07,220210704,22021,Comandante Fernández
30425,22,021,05,220210504,22021,Comandante Fernández
30426,22,021,07,220210702,22021,Comandante Fernández
30427,22,021,07,220210703,22021,Comandante Fernández
30428,22,021,07,220210707,22021,Comandante Fernández
30429,22,021,07,220210720,22021,Comandante Fernández
30430,22,021,07,220210718,22021,Comandante Fernández
30431,22,021,07,220210706,22021,Comandante Fernández
30432,22,021,07,220210705,22021,Comandante Fernández
30433,22,021,06,220210602,22021,Comandante Fernández
30434,22,021,07,220210721,22021,Comandante Fernández
30435,22,021,08,220210801,22021,Comandante Fernández
30436,22,021,07,220210709,22021,Comandante Fernández
30437,22,021,07,220210710,22021,Comandante Fernández
30438,22,021,07,220210708,22021,Comandante Fernández
30439,22,133,04,221330406,22133,Quitilipi
30440,22,021,08,220210802,22021,Comandante Fernández
30441,22,021,09,220210902,22021,Comandante Fernández
30442,22,021,07,220210711,22021,Comandante Fernández
30443,22,021,07,220210723,22021,Comandante Fernández
30444,22,021,08,220210813,22021,Comandante Fernández
30445,22,021,07,220210712,22021,Comandante Fernández
30446,22,168,03,221680303,22168,25 de Mayo
30447,22,021,08,220210804,22021,Comandante Fernández
30448,22,021,07,220210715,22021,Comandante Fernández
30449,22,070,01,220700105,22070,Independencia
30450,22,021,07,220210722,22021,Comandante Fernández
30451,22,021,05,220210505,22021,Comandante Fernández
30452,22,021,07,220210714,22021,Comandante Fernández
30453,22,021,08,220210805,22021,Comandante Fernández
30454,22,021,08,220210811,22021,Comandante Fernández
30455,22,021,16,220211618,22021,Comandante Fernández
30456,22,070,01,220700103,22070,Independencia
30457,22,021,07,220210713,22021,Comandante Fernández
30458,22,070,01,220700101,22070,Independencia
30459,22,084,10,220841002,22084,Libertador General San Martín
30460,22,021,08,220210807,22021,Comandante Fernández
30461,22,021,08,220210806,22021,Comandante Fernández
30462,22,021,08,220210815,22021,Comandante Fernández
30463,22,021,16,220211615,22021,Comandante Fernández
30464,22,021,08,220210814,22021,Comandante Fernández
30465,22,021,15,220211501,22021,Comandante Fernández
30466,22,070,02,220700206,22070,Independencia
30467,22,021,08,220210812,22021,Comandante Fernández
30468,22,021,08,220210803,22021,Comandante Fernández
30469,22,021,16,220211602,22021,Comandante Fernández
30470,22,021,08,220210816,22021,Comandante Fernández
30471,22,021,08,220210810,22021,Comandante Fernández
30472,22,021,15,220211502,22021,Comandante Fernández
30473,22,070,01,220700102,22070,Independencia
30474,22,021,07,220210716,22021,Comandante Fernández
30475,22,021,16,220211601,22021,Comandante Fernández
30476,22,021,08,220210808,22021,Comandante Fernández
30477,22,021,15,220211512,22021,Comandante Fernández
30478,22,021,06,220210603,22021,Comandante Fernández
30479,22,021,15,220211513,22021,Comandante Fernández
30480,22,070,01,220700104,22070,Independencia
30481,22,021,06,220210608,22021,Comandante Fernández
30482,22,021,16,220211605,22021,Comandante Fernández
30483,22,021,07,220210717,22021,Comandante Fernández
30484,22,021,15,220211503,22021,Comandante Fernández
30485,22,021,16,220211604,22021,Comandante Fernández
30486,22,021,08,220210809,22021,Comandante Fernández
30487,22,021,15,220211504,22021,Comandante Fernández
30488,22,021,17,220211701,22021,Comandante Fernández
30489,22,021,16,220211609,22021,Comandante Fernández
30490,22,021,16,220211603,22021,Comandante Fernández
30491,22,021,15,220211510,22021,Comandante Fernández
30492,22,021,15,220211505,22021,Comandante Fernández
30493,22,021,16,220211606,22021,Comandante Fernández
30494,22,021,17,220211702,22021,Comandante Fernández
30495,22,021,15,220211506,22021,Comandante Fernández
30496,22,021,15,220211511,22021,Comandante Fernández
30497,22,014,02,220140202,22014,Bermejo
30498,22,021,16,220211608,22021,Comandante Fernández
30499,22,021,17,220211703,22021,Comandante Fernández
30500,22,021,16,220211610,22021,Comandante Fernández
30501,22,021,15,220211507,22021,Comandante Fernández
30502,22,021,17,220211704,22021,Comandante Fernández
30503,22,021,17,220211705,22021,Comandante Fernández
30504,22,021,06,220210604,22021,Comandante Fernández
30505,22,021,17,220211715,22021,Comandante Fernández
30506,22,021,15,220211508,22021,Comandante Fernández
30507,22,021,06,220210607,22021,Comandante Fernández
30508,22,021,16,220211611,22021,Comandante Fernández
30509,22,070,05,220700503,22070,Independencia
30510,22,070,05,220700502,22070,Independencia
30511,22,021,16,220211607,22021,Comandante Fernández
30512,22,021,16,220211612,22021,Comandante Fernández
30513,22,021,15,220211509,22021,Comandante Fernández
30514,22,021,17,220211706,22021,Comandante Fernández
30515,22,021,16,220211616,22021,Comandante Fernández
30516,22,021,17,220211707,22021,Comandante Fernández
30517,22,021,16,220211613,22021,Comandante Fernández
30518,22,021,16,220211614,22021,Comandante Fernández
30519,22,119,02,221190205,22119,Presidencia de la Plaza
30520,22,021,17,220211711,22021,Comandante Fernández
30521,22,021,17,220211710,22021,Comandante Fernández
30522,22,021,17,220211716,22021,Comandante Fernández
30523,22,021,17,220211708,22021,Comandante Fernández
30524,22,021,16,220211617,22021,Comandante Fernández
30525,22,021,17,220211709,22021,Comandante Fernández
30526,22,021,17,220211712,22021,Comandante Fernández
30527,22,021,06,220210605,22021,Comandante Fernández
30528,22,021,17,220211713,22021,Comandante Fernández
30529,22,105,02,221050203,22105,9 de Julio
30530,22,021,17,220211717,22021,Comandante Fernández
30531,22,021,17,220211718,22021,Comandante Fernández
